reference,ssim,mse,trial
1643_orig.png,1643_kriz_ssim_fc.png,1643_kriz_mse_fc.png,17
1657_orig.png,1657_kriz_ssim_fc.png,1657_kriz_mse_fc.png,18
1663_orig.png,1663_kriz_ssim_fc.png,1663_kriz_mse_fc.png,18
1678_orig.png,1678_kriz_ssim_fc.png,1678_kriz_mse_fc.png,18
1682_orig.png,1682_kriz_ssim_fc.png,1682_kriz_mse_fc.png,18
1695_orig.png,1695_kriz_ssim_fc.png,1695_kriz_mse_fc.png,18
1714_orig.png,1714_kriz_ssim_fc.png,1714_kriz_mse_fc.png,18
1721_orig.png,1721_kriz_ssim_fc.png,1721_kriz_mse_fc.png,18
1726_orig.png,1726_kriz_ssim_fc.png,1726_kriz_mse_fc.png,18
1740_orig.png,1740_kriz_ssim_fc.png,1740_kriz_mse_fc.png,18
1746_orig.png,1746_kriz_ssim_fc.png,1746_kriz_mse_fc.png,18
1762_orig.png,1762_kriz_ssim_fc.png,1762_kriz_mse_fc.png,19
1767_orig.png,1767_kriz_ssim_fc.png,1767_kriz_mse_fc.png,19
1771_orig.png,1771_kriz_ssim_fc.png,1771_kriz_mse_fc.png,19
1779_orig.png,1779_kriz_ssim_fc.png,1779_kriz_mse_fc.png,19
1789_orig.png,1789_kriz_ssim_fc.png,1789_kriz_mse_fc.png,19
1795_orig.png,1795_kriz_ssim_fc.png,1795_kriz_mse_fc.png,19
1805_orig.png,1805_kriz_ssim_fc.png,1805_kriz_mse_fc.png,19
1845_orig.png,1845_kriz_ssim_fc.png,1845_kriz_mse_fc.png,19
1848_orig.png,1848_kriz_ssim_fc.png,1848_kriz_mse_fc.png,19
1850_orig.png,1850_kriz_ssim_fc.png,1850_kriz_mse_fc.png,19
1873_orig.png,1873_kriz_ssim_fc.png,1873_kriz_mse_fc.png,20
1876_orig.png,1876_kriz_ssim_fc.png,1876_kriz_mse_fc.png,20
1877_orig.png,1877_kriz_ssim_fc.png,1877_kriz_mse_fc.png,20
1890_orig.png,1890_kriz_ssim_fc.png,1890_kriz_mse_fc.png,20
1899_orig.png,1899_kriz_ssim_fc.png,1899_kriz_mse_fc.png,20
1905_orig.png,1905_kriz_ssim_fc.png,1905_kriz_mse_fc.png,20
1906_orig.png,1906_kriz_ssim_fc.png,1906_kriz_mse_fc.png,20
1922_orig.png,1922_kriz_ssim_fc.png,1922_kriz_mse_fc.png,20
1942_orig.png,1942_kriz_ssim_fc.png,1942_kriz_mse_fc.png,20
1953_orig.png,1953_kriz_ssim_fc.png,1953_kriz_mse_fc.png,20
1_orig.png,1_kriz_ssim_fc.png,1_kriz_mse_fc.png,1
4_orig.png,4_kriz_ssim_fc.png,4_kriz_mse_fc.png,1
13_orig.png,13_kriz_ssim_fc.png,13_kriz_mse_fc.png,1
30_orig.png,30_kriz_ssim_fc.png,30_kriz_mse_fc.png,1
44_orig.png,44_kriz_ssim_fc.png,44_kriz_mse_fc.png,1
45_orig.png,45_kriz_ssim_fc.png,45_kriz_mse_fc.png,1
50_orig.png,50_kriz_ssim_fc.png,50_kriz_mse_fc.png,1
58_orig.png,58_kriz_ssim_fc.png,58_kriz_mse_fc.png,1
67_orig.png,67_kriz_ssim_fc.png,67_kriz_mse_fc.png,1
71_orig.png,71_kriz_ssim_fc.png,71_kriz_mse_fc.png,1
77_orig.png,77_kriz_ssim_fc.png,77_kriz_mse_fc.png,2
84_orig.png,84_kriz_ssim_fc.png,84_kriz_mse_fc.png,2
91_orig.png,91_kriz_ssim_fc.png,91_kriz_mse_fc.png,2
95_orig.png,95_kriz_ssim_fc.png,95_kriz_mse_fc.png,2
97_orig.png,97_kriz_ssim_fc.png,97_kriz_mse_fc.png,2
101_orig.png,101_kriz_ssim_fc.png,101_kriz_mse_fc.png,2
105_orig.png,105_kriz_ssim_fc.png,105_kriz_mse_fc.png,2
124_orig.png,124_kriz_ssim_fc.png,124_kriz_mse_fc.png,2
157_orig.png,157_kriz_ssim_fc.png,157_kriz_mse_fc.png,2
164_orig.png,164_kriz_ssim_fc.png,164_kriz_mse_fc.png,2
186_orig.png,186_kriz_ssim_fc.png,186_kriz_mse_fc.png,3
205_orig.png,205_kriz_ssim_fc.png,205_kriz_mse_fc.png,3
206_orig.png,206_kriz_ssim_fc.png,206_kriz_mse_fc.png,3
217_orig.png,217_kriz_ssim_fc.png,217_kriz_mse_fc.png,3
226_orig.png,226_kriz_ssim_fc.png,226_kriz_mse_fc.png,3
234_orig.png,234_kriz_ssim_fc.png,234_kriz_mse_fc.png,3
246_orig.png,246_kriz_ssim_fc.png,246_kriz_mse_fc.png,3
251_orig.png,251_kriz_ssim_fc.png,251_kriz_mse_fc.png,3
257_orig.png,257_kriz_ssim_fc.png,257_kriz_mse_fc.png,3
279_orig.png,279_kriz_ssim_fc.png,279_kriz_mse_fc.png,3
291_orig.png,291_kriz_ssim_fc.png,291_kriz_mse_fc.png,4
308_orig.png,308_kriz_ssim_fc.png,308_kriz_mse_fc.png,4
320_orig.png,320_kriz_ssim_fc.png,320_kriz_mse_fc.png,4
345_orig.png,345_kriz_ssim_fc.png,345_kriz_mse_fc.png,4
363_orig.png,363_kriz_ssim_fc.png,363_kriz_mse_fc.png,4
381_orig.png,381_kriz_ssim_fc.png,381_kriz_mse_fc.png,4
386_orig.png,386_kriz_ssim_fc.png,386_kriz_mse_fc.png,4
388_orig.png,388_kriz_ssim_fc.png,388_kriz_mse_fc.png,4
389_orig.png,389_kriz_ssim_fc.png,389_kriz_mse_fc.png,4
419_orig.png,419_kriz_ssim_fc.png,419_kriz_mse_fc.png,4
429_orig.png,429_kriz_ssim_fc.png,429_kriz_mse_fc.png,5
449_orig.png,449_kriz_ssim_fc.png,449_kriz_mse_fc.png,5
477_orig.png,477_kriz_ssim_fc.png,477_kriz_mse_fc.png,5
478_orig.png,478_kriz_ssim_fc.png,478_kriz_mse_fc.png,5
492_orig.png,492_kriz_ssim_fc.png,492_kriz_mse_fc.png,5
497_orig.png,497_kriz_ssim_fc.png,497_kriz_mse_fc.png,5
504_orig.png,504_kriz_ssim_fc.png,504_kriz_mse_fc.png,5
508_orig.png,508_kriz_ssim_fc.png,508_kriz_mse_fc.png,5
518_orig.png,518_kriz_ssim_fc.png,518_kriz_mse_fc.png,5
522_orig.png,522_kriz_ssim_fc.png,522_kriz_mse_fc.png,5
523_orig.png,523_kriz_ssim_fc.png,523_kriz_mse_fc.png,6
526_orig.png,526_kriz_ssim_fc.png,526_kriz_mse_fc.png,6
544_orig.png,544_kriz_ssim_fc.png,544_kriz_mse_fc.png,6
548_orig.png,548_kriz_ssim_fc.png,548_kriz_mse_fc.png,6
562_orig.png,562_kriz_ssim_fc.png,562_kriz_mse_fc.png,6
572_orig.png,572_kriz_ssim_fc.png,572_kriz_mse_fc.png,6
579_orig.png,579_kriz_ssim_fc.png,579_kriz_mse_fc.png,6
581_orig.png,581_kriz_ssim_fc.png,581_kriz_mse_fc.png,6
587_orig.png,587_kriz_ssim_fc.png,587_kriz_mse_fc.png,6
596_orig.png,596_kriz_ssim_fc.png,596_kriz_mse_fc.png,6
610_orig.png,610_kriz_ssim_fc.png,610_kriz_mse_fc.png,7
629_orig.png,629_kriz_ssim_fc.png,629_kriz_mse_fc.png,7
689_orig.png,689_kriz_ssim_fc.png,689_kriz_mse_fc.png,7
695_orig.png,695_kriz_ssim_fc.png,695_kriz_mse_fc.png,7
709_orig.png,709_kriz_ssim_fc.png,709_kriz_mse_fc.png,7
721_orig.png,721_kriz_ssim_fc.png,721_kriz_mse_fc.png,7
722_orig.png,722_kriz_ssim_fc.png,722_kriz_mse_fc.png,7
723_orig.png,723_kriz_ssim_fc.png,723_kriz_mse_fc.png,7
752_orig.png,752_kriz_ssim_fc.png,752_kriz_mse_fc.png,7
755_orig.png,755_kriz_ssim_fc.png,755_kriz_mse_fc.png,7
758_orig.png,758_kriz_ssim_fc.png,758_kriz_mse_fc.png,8
761_orig.png,761_kriz_ssim_fc.png,761_kriz_mse_fc.png,8
764_orig.png,764_kriz_ssim_fc.png,764_kriz_mse_fc.png,8
766_orig.png,766_kriz_ssim_fc.png,766_kriz_mse_fc.png,8
773_orig.png,773_kriz_ssim_fc.png,773_kriz_mse_fc.png,8
785_orig.png,785_kriz_ssim_fc.png,785_kriz_mse_fc.png,8
789_orig.png,789_kriz_ssim_fc.png,789_kriz_mse_fc.png,8
798_orig.png,798_kriz_ssim_fc.png,798_kriz_mse_fc.png,8
813_orig.png,813_kriz_ssim_fc.png,813_kriz_mse_fc.png,8
814_orig.png,814_kriz_ssim_fc.png,814_kriz_mse_fc.png,8
826_orig.png,826_kriz_ssim_fc.png,826_kriz_mse_fc.png,9
849_orig.png,849_kriz_ssim_fc.png,849_kriz_mse_fc.png,9
856_orig.png,856_kriz_ssim_fc.png,856_kriz_mse_fc.png,9
860_orig.png,860_kriz_ssim_fc.png,860_kriz_mse_fc.png,9
870_orig.png,870_kriz_ssim_fc.png,870_kriz_mse_fc.png,9
872_orig.png,872_kriz_ssim_fc.png,872_kriz_mse_fc.png,9
881_orig.png,881_kriz_ssim_fc.png,881_kriz_mse_fc.png,9
898_orig.png,898_kriz_ssim_fc.png,898_kriz_mse_fc.png,9
904_orig.png,904_kriz_ssim_fc.png,904_kriz_mse_fc.png,9
921_orig.png,921_kriz_ssim_fc.png,921_kriz_mse_fc.png,9
964_orig.png,964_kriz_ssim_fc.png,964_kriz_mse_fc.png,10
983_orig.png,983_kriz_ssim_fc.png,983_kriz_mse_fc.png,10
986_orig.png,986_kriz_ssim_fc.png,986_kriz_mse_fc.png,10
990_orig.png,990_kriz_ssim_fc.png,990_kriz_mse_fc.png,10
991_orig.png,991_kriz_ssim_fc.png,991_kriz_mse_fc.png,10
1013_orig.png,1013_kriz_ssim_fc.png,1013_kriz_mse_fc.png,10
1023_orig.png,1023_kriz_ssim_fc.png,1023_kriz_mse_fc.png,10
1035_orig.png,1035_kriz_ssim_fc.png,1035_kriz_mse_fc.png,10
1039_orig.png,1039_kriz_ssim_fc.png,1039_kriz_mse_fc.png,10
1050_orig.png,1050_kriz_ssim_fc.png,1050_kriz_mse_fc.png,10
1063_orig.png,1063_kriz_ssim_fc.png,1063_kriz_mse_fc.png,11
1069_orig.png,1069_kriz_ssim_fc.png,1069_kriz_mse_fc.png,11
1080_orig.png,1080_kriz_ssim_fc.png,1080_kriz_mse_fc.png,11
1085_orig.png,1085_kriz_ssim_fc.png,1085_kriz_mse_fc.png,11
1087_orig.png,1087_kriz_ssim_fc.png,1087_kriz_mse_fc.png,11
1100_orig.png,1100_kriz_ssim_fc.png,1100_kriz_mse_fc.png,11
1109_orig.png,1109_kriz_ssim_fc.png,1109_kriz_mse_fc.png,11
1113_orig.png,1113_kriz_ssim_fc.png,1113_kriz_mse_fc.png,11
1145_orig.png,1145_kriz_ssim_fc.png,1145_kriz_mse_fc.png,11
1151_orig.png,1151_kriz_ssim_fc.png,1151_kriz_mse_fc.png,11
1160_orig.png,1160_kriz_ssim_fc.png,1160_kriz_mse_fc.png,12
1161_orig.png,1161_kriz_ssim_fc.png,1161_kriz_mse_fc.png,12
1164_orig.png,1164_kriz_ssim_fc.png,1164_kriz_mse_fc.png,12
1176_orig.png,1176_kriz_ssim_fc.png,1176_kriz_mse_fc.png,12
1201_orig.png,1201_kriz_ssim_fc.png,1201_kriz_mse_fc.png,12
1209_orig.png,1209_kriz_ssim_fc.png,1209_kriz_mse_fc.png,12
1211_orig.png,1211_kriz_ssim_fc.png,1211_kriz_mse_fc.png,12
1212_orig.png,1212_kriz_ssim_fc.png,1212_kriz_mse_fc.png,12
1215_orig.png,1215_kriz_ssim_fc.png,1215_kriz_mse_fc.png,12
1222_orig.png,1222_kriz_ssim_fc.png,1222_kriz_mse_fc.png,12
1224_orig.png,1224_kriz_ssim_fc.png,1224_kriz_mse_fc.png,13
1229_orig.png,1229_kriz_ssim_fc.png,1229_kriz_mse_fc.png,13
1263_orig.png,1263_kriz_ssim_fc.png,1263_kriz_mse_fc.png,13
1281_orig.png,1281_kriz_ssim_fc.png,1281_kriz_mse_fc.png,13
1286_orig.png,1286_kriz_ssim_fc.png,1286_kriz_mse_fc.png,13
1290_orig.png,1290_kriz_ssim_fc.png,1290_kriz_mse_fc.png,13
1298_orig.png,1298_kriz_ssim_fc.png,1298_kriz_mse_fc.png,13
1302_orig.png,1302_kriz_ssim_fc.png,1302_kriz_mse_fc.png,13
1305_orig.png,1305_kriz_ssim_fc.png,1305_kriz_mse_fc.png,13
1308_orig.png,1308_kriz_ssim_fc.png,1308_kriz_mse_fc.png,13
1325_orig.png,1325_kriz_ssim_fc.png,1325_kriz_mse_fc.png,14
1352_orig.png,1352_kriz_ssim_fc.png,1352_kriz_mse_fc.png,14
1360_orig.png,1360_kriz_ssim_fc.png,1360_kriz_mse_fc.png,14
1388_orig.png,1388_kriz_ssim_fc.png,1388_kriz_mse_fc.png,14
1400_orig.png,1400_kriz_ssim_fc.png,1400_kriz_mse_fc.png,14
1405_orig.png,1405_kriz_ssim_fc.png,1405_kriz_mse_fc.png,14
1428_orig.png,1428_kriz_ssim_fc.png,1428_kriz_mse_fc.png,14
1429_orig.png,1429_kriz_ssim_fc.png,1429_kriz_mse_fc.png,14
1430_orig.png,1430_kriz_ssim_fc.png,1430_kriz_mse_fc.png,14
1431_orig.png,1431_kriz_ssim_fc.png,1431_kriz_mse_fc.png,14
1432_orig.png,1432_kriz_ssim_fc.png,1432_kriz_mse_fc.png,15
1433_orig.png,1433_kriz_ssim_fc.png,1433_kriz_mse_fc.png,15
1439_orig.png,1439_kriz_ssim_fc.png,1439_kriz_mse_fc.png,15
1444_orig.png,1444_kriz_ssim_fc.png,1444_kriz_mse_fc.png,15
1476_orig.png,1476_kriz_ssim_fc.png,1476_kriz_mse_fc.png,15
1479_orig.png,1479_kriz_ssim_fc.png,1479_kriz_mse_fc.png,15
1489_orig.png,1489_kriz_ssim_fc.png,1489_kriz_mse_fc.png,15
1494_orig.png,1494_kriz_ssim_fc.png,1494_kriz_mse_fc.png,15
1507_orig.png,1507_kriz_ssim_fc.png,1507_kriz_mse_fc.png,15
1513_orig.png,1513_kriz_ssim_fc.png,1513_kriz_mse_fc.png,15
1515_orig.png,1515_kriz_ssim_fc.png,1515_kriz_mse_fc.png,16
1525_orig.png,1525_kriz_ssim_fc.png,1525_kriz_mse_fc.png,16
1529_orig.png,1529_kriz_ssim_fc.png,1529_kriz_mse_fc.png,16
1538_orig.png,1538_kriz_ssim_fc.png,1538_kriz_mse_fc.png,16
1588_orig.png,1588_kriz_ssim_fc.png,1588_kriz_mse_fc.png,16
1591_orig.png,1591_kriz_ssim_fc.png,1591_kriz_mse_fc.png,16
1620_orig.png,1620_kriz_ssim_fc.png,1620_kriz_mse_fc.png,16
1638_orig.png,1638_kriz_ssim_fc.png,1638_kriz_mse_fc.png,16
1651_orig.png,1651_kriz_ssim_fc.png,1651_kriz_mse_fc.png,16
1655_orig.png,1655_kriz_ssim_fc.png,1655_kriz_mse_fc.png,16
1658_orig.png,1658_kriz_ssim_fc.png,1658_kriz_mse_fc.png,17
1661_orig.png,1661_kriz_ssim_fc.png,1661_kriz_mse_fc.png,17
1668_orig.png,1668_kriz_ssim_fc.png,1668_kriz_mse_fc.png,17
1671_orig.png,1671_kriz_ssim_fc.png,1671_kriz_mse_fc.png,17
1687_orig.png,1687_kriz_ssim_fc.png,1687_kriz_mse_fc.png,17
1712_orig.png,1712_kriz_ssim_fc.png,1712_kriz_mse_fc.png,17
1729_orig.png,1729_kriz_ssim_fc.png,1729_kriz_mse_fc.png,17
1730_orig.png,1730_kriz_ssim_fc.png,1730_kriz_mse_fc.png,17
1757_orig.png,1757_kriz_ssim_fc.png,1757_kriz_mse_fc.png,17
1758_orig.png,1758_kriz_ssim_fc.png,1758_kriz_mse_fc.png,17
1759_orig.png,1759_kriz_ssim_fc.png,1759_kriz_mse_fc.png,18
1763_orig.png,1763_kriz_ssim_fc.png,1763_kriz_mse_fc.png,18
1766_orig.png,1766_kriz_ssim_fc.png,1766_kriz_mse_fc.png,18
1769_orig.png,1769_kriz_ssim_fc.png,1769_kriz_mse_fc.png,18
1772_orig.png,1772_kriz_ssim_fc.png,1772_kriz_mse_fc.png,18
1780_orig.png,1780_kriz_ssim_fc.png,1780_kriz_mse_fc.png,18
1781_orig.png,1781_kriz_ssim_fc.png,1781_kriz_mse_fc.png,18
1782_orig.png,1782_kriz_ssim_fc.png,1782_kriz_mse_fc.png,18
1793_orig.png,1793_kriz_ssim_fc.png,1793_kriz_mse_fc.png,18
1797_orig.png,1797_kriz_ssim_fc.png,1797_kriz_mse_fc.png,18
1841_orig.png,1841_kriz_ssim_fc.png,1841_kriz_mse_fc.png,19
1853_orig.png,1853_kriz_ssim_fc.png,1853_kriz_mse_fc.png,19
1865_orig.png,1865_kriz_ssim_fc.png,1865_kriz_mse_fc.png,19
1874_orig.png,1874_kriz_ssim_fc.png,1874_kriz_mse_fc.png,19
1875_orig.png,1875_kriz_ssim_fc.png,1875_kriz_mse_fc.png,19
1883_orig.png,1883_kriz_ssim_fc.png,1883_kriz_mse_fc.png,19
1884_orig.png,1884_kriz_ssim_fc.png,1884_kriz_mse_fc.png,19
1887_orig.png,1887_kriz_ssim_fc.png,1887_kriz_mse_fc.png,19
1900_orig.png,1900_kriz_ssim_fc.png,1900_kriz_mse_fc.png,19
1909_orig.png,1909_kriz_ssim_fc.png,1909_kriz_mse_fc.png,19
1918_orig.png,1918_kriz_ssim_fc.png,1918_kriz_mse_fc.png,20
1926_orig.png,1926_kriz_ssim_fc.png,1926_kriz_mse_fc.png,20
1927_orig.png,1927_kriz_ssim_fc.png,1927_kriz_mse_fc.png,20
1951_orig.png,1951_kriz_ssim_fc.png,1951_kriz_mse_fc.png,20
1952_orig.png,1952_kriz_ssim_fc.png,1952_kriz_mse_fc.png,20
1955_orig.png,1955_kriz_ssim_fc.png,1955_kriz_mse_fc.png,20
1974_orig.png,1974_kriz_ssim_fc.png,1974_kriz_mse_fc.png,20
1985_orig.png,1985_kriz_ssim_fc.png,1985_kriz_mse_fc.png,20
1992_orig.png,1992_kriz_ssim_fc.png,1992_kriz_mse_fc.png,20
2001_orig.png,2001_kriz_ssim_fc.png,2001_kriz_mse_fc.png,20
